Pathway identifier,Pathway name,#Entities found,#Entities total,Entities ratio,Entities pValue,Entities FDR,#Reactions found,#Reactions total,Reactions ratio,Species identifier,Species name,Submitted entities found,Mapped entities,Found reaction identifiers
R-HSA-5362768,"Hh mutants are degraded by ERAD",6,61,0.0040176513205558845,0.22112451637521868,0.5139667094100329,1,6,4.2619690296917176E-4,9606,Homo sapiens,"RPN2;PSMD14;PSMB3;PSMC4;PSME3","","R-HSA-5387392"
R-HSA-5676590,"NIK-->noncanonical NF-kB signaling",6,61,0.0040176513205558845,0.22112451637521868,0.5139667094100329,1,9,6.392953544537576E-4,9606,Homo sapiens,"RPN2;PSMD14;PSMB3;PSMC4;PSME3","","R-HSA-5607731"
R-HSA-9678108,"SARS-CoV-1 Infection",16,194,0.012777448462095765,0.22243688846927911,0.5139667094100329,13,159,0.011294217928683051,9606,Homo sapiens,"TOMM70;UBE2I;GALNT1;NAB1;RPS27L;GANAB;RPS17;RPS19;RPS18;CANX;PIK3C3;PPIG;KPNA2;PPIB;RPS10;KPNB1","","R-HSA-9727860;R-HSA-9683760;R-HSA-9729232;R-HSA-9709787;R-HSA-9683772;R-HSA-9728804;R-HSA-9685281;R-HSA-9705959;R-HSA-9683687;R-HSA-9706977;R-HSA-9686790;R-HSA-9687435;R-HSA-9683663"
R-HSA-1655829,"Regulation of cholesterol biosynthesis by SREBP (SREBF)",8,87,0.005730092867022327,0.22381116605615037,0.5139667094100329,10,52,0.0036937064923994885,9606,Homo sapiens,"NCOA2;SEC23A;CHD9;CARM1;DHCR7;SEC24D;KPNB1","","R-HSA-1655848;R-HSA-2065550;R-HSA-1655850;R-HSA-1655834;R-HSA-1655825;R-HSA-1655827;R-HSA-1655826;R-HSA-2065539;R-HSA-1655831;R-HSA-2426155"
R-HSA-2559580,"Oxidative Stress Induced Senescence",10,114,0.007508397549891326,0.2291093575248525,0.5139667094100329,19,40,0.0028413126864611452,9606,Homo sapiens,"CDK4;H2AFX;HIST1H2BH;E2F3;TP53;HIST1H2BD;EZH2;MAP4K4","","R-HSA-182594;R-HSA-6804998;R-HSA-3240787;R-HSA-6804996;R-HSA-6804879;R-HSA-3225851;R-HSA-3240957;R-HSA-3240765;R-HSA-3240766;R-HSA-3229089;R-HSA-3222593;R-HSA-3223200;R-HSA-3240295;R-HSA-3239014;R-HSA-3240777;R-HSA-3225867;R-HSA-3240783;R-HSA-3229102;R-HSA-3240782"
R-HSA-2022870,"Chondroitin sulfate biosynthesis",3,25,0.0016465784100638872,0.23125501858483188,0.5139667094100329,9,9,6.392953544537576E-4,9606,Homo sapiens,"VCAN;CHPF;CHPF2","","R-HSA-9632034;R-HSA-2022911;R-HSA-1971487;R-HSA-9632033;R-HSA-1971482;R-HSA-2018682;R-HSA-1971483;R-HSA-1971491;R-HSA-2018659"
R-HSA-9701193,"Defective HDR through Homologous Recombination (HRR) due to PALB2 loss of function",3,25,0.0016465784100638872,0.23125501858483188,0.5139667094100329,2,2,1.4206563432305724E-4,9606,Homo sapiens,"RAD50;NBN;PALB2","","R-HSA-9704408;R-HSA-9704330"
R-HSA-9704331,"Defective HDR through Homologous Recombination Repair (HRR) due to PALB2 loss of BRCA1 binding function",3,25,0.0016465784100638872,0.23125501858483188,0.5139667094100329,1,1,7.103281716152862E-5,9606,Homo sapiens,"RAD50;NBN;PALB2","","R-HSA-9704330"
R-HSA-9701192,"Defective HDR through Homologous Recombination (HRR) due to BRCA1 loss-of-function",3,25,0.0016465784100638872,0.23125501858483188,0.5139667094100329,1,1,7.103281716152862E-5,9606,Homo sapiens,"RAD50;NBN;PALB2","","R-HSA-9701199"
R-HSA-9704646,"Defective HDR through Homologous Recombination Repair (HRR) due to PALB2 loss of BRCA2/RAD51/RAD51C binding function",3,25,0.0016465784100638872,0.23125501858483188,0.5139667094100329,1,1,7.103281716152862E-5,9606,Homo sapiens,"RAD50;NBN;PALB2","","R-HSA-9704408"
R-HSA-389977,"Post-chaperonin tubulin folding pathway",3,25,0.0016465784100638872,0.23125501858483188,0.5139667094100329,7,9,6.392953544537576E-4,9606,Homo sapiens,"TBCE;TBCC;TBCA","","R-HSA-389956;R-HSA-389974;R-HSA-389955;R-HSA-389964;R-HSA-389976;R-HSA-389963;R-HSA-389978"
R-HSA-445144,"Signal transduction by L1",3,25,0.0016465784100638872,0.23125501858483188,0.5139667094100329,3,11,7.813609887768149E-4,9606,Homo sapiens,"MAP2K2;CSNK2A1;FGFR1","","R-HSA-392752;R-HSA-109862;R-HSA-437230"
R-HSA-5654736,"Signaling by FGFR1",6,62,0.004083514456958441,0.23167837328150687,0.5139667094100329,34,48,0.003409575223753374,9606,Homo sapiens,"FGF9;SHC1;FGF18;FGFR1","","R-HSA-5654167;R-HSA-5654165;R-HSA-5654672;R-HSA-5654673;R-HSA-5654596;R-HSA-5654597;R-HSA-5654149;R-HSA-5654594;R-HSA-191062;R-HSA-5656064;R-HSA-5654592;R-HSA-190427;R-HSA-5654600;R-HSA-190429;R-HSA-5654582;R-HSA-5654578;R-HSA-5654514;R-HSA-190245;R-HSA-5654591;R-HSA-5654586;R-HSA-5654587;R-HSA-5654584;R-HSA-5654392;R-HSA-5654692;R-HSA-190256;R-HSA-5654690;R-HSA-5654560;R-HSA-5654575;R-HSA-5654511;R-HSA-5654573;R-HSA-5654571;R-HSA-190268;R-HSA-8941623;R-HSA-5654569"
R-HSA-5610780,"Degradation of GLI1 by the proteasome",6,62,0.004083514456958441,0.23167837328150687,0.5139667094100329,2,6,4.2619690296917176E-4,9606,Homo sapiens,"RPN2;PSMD14;PSMB3;PSMC4;PSME3","","R-HSA-5610758;R-HSA-5610760"
R-HSA-5610783,"Degradation of GLI2 by the proteasome",6,62,0.004083514456958441,0.23167837328150687,0.5139667094100329,1,5,3.5516408580764315E-4,9606,Homo sapiens,"RPN2;PSMD14;PSMB3;PSMC4;PSME3","","R-HSA-5610757"
R-HSA-5610785,"GLI3 is processed to GLI3R by the proteasome",6,62,0.004083514456958441,0.23167837328150687,0.5139667094100329,1,5,3.5516408580764315E-4,9606,Homo sapiens,"RPN2;PSMD14;PSMB3;PSMC4;PSME3","","R-HSA-5610754"
R-HSA-5694530,"Cargo concentration in the ER",4,37,0.002436936046894553,0.23197886219581076,0.5139667094100329,7,12,8.523938059383435E-4,9606,Homo sapiens,"LMAN1;SEC23A;MCFD2;SEC24D","","R-HSA-5694436;R-HSA-5694435;R-HSA-5694431;R-HSA-5694415;R-HSA-5694428;R-HSA-5694413;R-HSA-5694522"
R-HSA-399719,"Trafficking of AMPA receptors",4,37,0.002436936046894553,0.23197886219581076,0.5139667094100329,2,4,2.841312686461145E-4,9606,Homo sapiens,"DLG1;AP2S1;AP2B1;AP2M1","","R-HSA-416320;R-HSA-416639"
R-HSA-9665230,"Drug resistance in ERBB2 KD mutants",1,4,2.6345254561022194E-4,0.23284635546847066,0.5139667094100329,8,8,5.68262537292229E-4,9606,Homo sapiens,"ERBIN","","R-HSA-9665315;R-HSA-9665232;R-HSA-9665280;R-HSA-9665286;R-HSA-9665284;R-HSA-9665304;R-HSA-9665311;R-HSA-9665278"
R-HSA-3656248,"Defective HEXB causes GM2G2",1,4,2.6345254561022194E-4,0.23284635546847066,0.5139667094100329,3,3,2.1309845148458588E-4,9606,Homo sapiens,"HEXA","","R-HSA-9035983;R-HSA-9035982;R-HSA-3662344"
R-HSA-9652282,"Drug-mediated inhibition of ERBB2 signaling",1,4,2.6345254561022194E-4,0.23284635546847066,0.5139667094100329,3,3,2.1309845148458588E-4,9606,Homo sapiens,"ERBIN","","R-HSA-9652277;R-HSA-9652264;R-HSA-9665726"
R-HSA-3656234,"Defective HEXA causes GM2G1",1,4,2.6345254561022194E-4,0.23284635546847066,0.5139667094100329,3,3,2.1309845148458588E-4,9606,Homo sapiens,"HEXA","","R-HSA-9035976;R-HSA-9035978;R-HSA-3656259"
R-HSA-2473224,"Antagonism of Activin by Follistatin",1,4,2.6345254561022194E-4,0.23284635546847066,0.5139667094100329,2,2,1.4206563432305724E-4,9606,Homo sapiens,"INHBA","","R-HSA-2473184;R-HSA-2473186"
R-HSA-2206291,"MPS IIIC - Sanfilippo syndrome C",1,4,2.6345254561022194E-4,0.23284635546847066,0.5139667094100329,2,2,1.4206563432305724E-4,9606,Homo sapiens,"HGSNAT","","R-HSA-9036056;R-HSA-2263492"
R-HSA-9665245,"Resistance of ERBB2 KD mutants to tesevatinib",1,4,2.6345254561022194E-4,0.23284635546847066,0.5139667094100329,1,1,7.103281716152862E-5,9606,Homo sapiens,"ERBIN","","R-HSA-9665315"
R-HSA-9665251,"Resistance of ERBB2 KD mutants to lapatinib",1,4,2.6345254561022194E-4,0.23284635546847066,0.5139667094100329,1,1,7.103281716152862E-5,9606,Homo sapiens,"ERBIN","","R-HSA-9665284"
R-HSA-5578997,"Defective AHCY causes HMAHCHD",1,4,2.6345254561022194E-4,0.23284635546847066,0.5139667094100329,1,1,7.103281716152862E-5,9606,Homo sapiens,"AHCY","","R-HSA-5579084"
R-HSA-9665246,"Resistance of ERBB2 KD mutants to neratinib",1,4,2.6345254561022194E-4,0.23284635546847066,0.5139667094100329,1,1,7.103281716152862E-5,9606,Homo sapiens,"ERBIN","","R-HSA-9665286"
R-HSA-9665233,"Resistance of ERBB2 KD mutants to trastuzumab",1,4,2.6345254561022194E-4,0.23284635546847066,0.5139667094100329,1,1,7.103281716152862E-5,9606,Homo sapiens,"ERBIN","","R-HSA-9665232"
R-HSA-9665737,"Drug resistance in ERBB2 TMD/JMD mutants",1,4,2.6345254561022194E-4,0.23284635546847066,0.5139667094100329,1,1,7.103281716152862E-5,9606,Homo sapiens,"ERBIN","","R-HSA-9665708"
R-HSA-9665250,"Resistance of ERBB2 KD mutants to AEE788",1,4,2.6345254561022194E-4,0.23284635546847066,0.5139667094100329,1,1,7.103281716152862E-5,9606,Homo sapiens,"ERBIN","","R-HSA-9665278"
R-HSA-9665249,"Resistance of ERBB2 KD mutants to afatinib",1,4,2.6345254561022194E-4,0.23284635546847066,0.5139667094100329,1,1,7.103281716152862E-5,9606,Homo sapiens,"ERBIN","","R-HSA-9665311"
R-HSA-9665244,"Resistance of ERBB2 KD mutants to sapitinib",1,4,2.6345254561022194E-4,0.23284635546847066,0.5139667094100329,1,1,7.103281716152862E-5,9606,Homo sapiens,"ERBIN","","R-HSA-9665304"
R-HSA-9665247,"Resistance of ERBB2 KD mutants to osimertinib",1,4,2.6345254561022194E-4,0.23284635546847066,0.5139667094100329,1,1,7.103281716152862E-5,9606,Homo sapiens,"ERBIN","","R-HSA-9665280"
R-HSA-9630747,"Diseases of Cellular Senescence",1,4,2.6345254561022194E-4,0.23284635546847066,0.5139667094100329,2,3,2.1309845148458588E-4,9606,Homo sapiens,"CDK4","","R-HSA-9630795;R-HSA-9630792"
R-HSA-9675132,"Diseases of cellular response to stress",1,4,2.6345254561022194E-4,0.23284635546847066,0.5139667094100329,2,3,2.1309845148458588E-4,9606,Homo sapiens,"CDK4","","R-HSA-9630795;R-HSA-9630792"
R-HSA-446343,"Localization of the PINCH-ILK-PARVIN complex to focal adhesions",1,4,2.6345254561022194E-4,0.23284635546847066,0.5139667094100329,1,2,1.4206563432305724E-4,9606,Homo sapiens,"PARVA","","R-HSA-446322"
R-HSA-8985801,"Regulation of cortical dendrite branching",1,4,2.6345254561022194E-4,0.23284635546847066,0.5139667094100329,1,2,1.4206563432305724E-4,9606,Homo sapiens,"NCK1","","R-HSA-8985812"
R-HSA-9708296,"tRNA-derived small RNA (tsRNA or tRNA-related fragment, tRF) biogenesis",1,4,2.6345254561022194E-4,0.23284635546847066,0.5139667094100329,1,4,2.841312686461145E-4,9606,Homo sapiens,"ELAC2","","R-HSA-9708812"
R-HSA-9034864,"Activated NTRK3 signals through RAS",2,14,9.220839096357768E-4,0.23762451740249424,0.5139667094100329,4,4,2.841312686461145E-4,9606,Homo sapiens,"SHC1","","R-HSA-9034875;R-HSA-9036970;R-HSA-9034862;R-HSA-9036949"
R-HSA-433692,"Proton-coupled monocarboxylate transport",2,14,9.220839096357768E-4,0.23762451740249424,0.5139667094100329,2,2,1.4206563432305724E-4,9606,Homo sapiens,"SLC16A1;BSG","","R-HSA-433698;R-HSA-9645220"
R-HSA-5357786,"TNFR1-induced proapoptotic signaling",2,14,9.220839096357768E-4,0.23762451740249424,0.5139667094100329,2,3,2.1309845148458588E-4,9606,Homo sapiens,"CASP8;FADD","","R-HSA-140978;R-HSA-75240"
R-HSA-451306,"Ionotropic activity of kainate receptors",2,14,9.220839096357768E-4,0.23762451740249424,0.5139667094100329,2,4,2.841312686461145E-4,9606,Homo sapiens,"DLG1","","R-HSA-451283;R-HSA-451311"
R-HSA-9662834,"CD163 mediating an anti-inflammatory response",2,14,9.220839096357768E-4,0.23762451740249424,0.5139667094100329,3,9,6.392953544537576E-4,9606,Homo sapiens,"PLK2;RHBDF2","","R-HSA-9662818;R-HSA-9662823;R-HSA-9662747"
R-HSA-9706019,"RHOBTB3 ATPase cycle",2,14,9.220839096357768E-4,0.23762451740249424,0.5139667094100329,1,3,2.1309845148458588E-4,9606,Homo sapiens,"HGS;PLIN3","","R-HSA-9706390"
R-HSA-8941332,"RUNX2 regulates genes involved in cell migration",2,14,9.220839096357768E-4,0.23762451740249424,0.5139667094100329,2,7,4.972297201307004E-4,9606,Homo sapiens,"ITGBL1","","R-HSA-8939833;R-HSA-8939829"
R-HSA-73762,"RNA Polymerase I Transcription Initiation",5,50,0.0032931568201277745,0.23955930557686322,0.5139667094100329,4,6,4.2619690296917176E-4,9606,Homo sapiens,"MBD3;TAF1D;CDK7;CHD4;TTF1","","R-HSA-73729;R-HSA-73736;R-HSA-73739;R-HSA-73758"
R-HSA-379716,"Cytosolic tRNA aminoacylation",5,50,0.0032931568201277745,0.23955930557686322,0.5139667094100329,11,21,0.0014916891603921011,9606,Homo sapiens,"AIMP2;DARS;TARS;GARS;EPRS","","R-HSA-379893;R-HSA-379861;R-HSA-379974;R-HSA-380048;R-HSA-380002;R-HSA-379982;R-HSA-379865;R-HSA-379993;R-HSA-380008;R-HSA-379867;R-HSA-379994"
R-HSA-977225,"Amyloid fiber formation",8,89,0.005861819139827439,0.24152469123228648,0.5139667094100329,14,33,0.002344082966330445,9606,Homo sapiens,"NCSTN;USP9X;SIAH2;H2AFX;ADAM10;HIST1H2BH;TGFBI;HIST1H2BD","","R-HSA-977224;R-HSA-5660752;R-HSA-5660753;R-HSA-9010113;R-HSA-976734;R-HSA-5661157;R-HSA-9010074;R-HSA-5667107;R-HSA-5658496;R-HSA-9010096;R-HSA-5658092;R-HSA-9010034;R-HSA-977136;R-HSA-5661161"
R-HSA-9013406,"RHOQ GTPase cycle",6,63,0.004149377593360996,0.24238652467001098,0.5139667094100329,3,5,3.5516408580764315E-4,9606,Homo sapiens,"SLC4A7;STEAP3;ITSN1;IQGAP1;ARHGAP5;OBSL1","","R-HSA-9018745;R-HSA-9018747;R-HSA-9018746"
R-HSA-73929,"Base-Excision Repair, AP Site Formation",6,63,0.004149377593360996,0.24238652467001098,0.5139667094100329,16,64,0.004546100298337832,9606,Homo sapiens,"MBD4;MPG;H2AFX;HIST1H2BH;TERF1;HIST1H2BD","","R-HSA-110240;R-HSA-110248;R-HSA-110251;R-HSA-9629497;R-HSA-110250;R-HSA-9629372;R-HSA-9629373;R-HSA-9629216;R-HSA-110231;R-HSA-9629483;R-HSA-9629195;R-HSA-110232;R-HSA-110171;R-HSA-110172;R-HSA-110239;R-HSA-110238"
R-HSA-373760,"L1CAM interactions",11,130,0.008562207732332214,0.24862601866621037,0.5139667094100329,15,54,0.003835772126722546,9606,Homo sapiens,"DLG1;MAP2K2;CSNK2A1;AP2S1;RANBP9;AP2B1;EPHB2;SPTAN1;AP2M1;FGFR1","","R-HSA-376134;R-HSA-109862;R-HSA-392749;R-HSA-437230;R-HSA-445071;R-HSA-392748;R-HSA-392751;R-HSA-374696;R-HSA-373739;R-HSA-443817;R-HSA-445079;R-HSA-555065;R-HSA-445077;R-HSA-374673;R-HSA-392752"
R-HSA-1368082,"RORA activates gene expression",3,26,0.0017124415464664427,0.24872197191050827,0.5139667094100329,1,4,2.841312686461145E-4,9606,Homo sapiens,"NCOA2;CHD9;CARM1","","R-HSA-1801587"
R-HSA-6807070,"PTEN Regulation",14,171,0.011262596324836989,0.24922802976254754,0.5139667094100329,10,56,0.003977837761045603,9606,Homo sapiens,"MBD3;ATF2;RPN2;PSMD14;CSNK2A1;TNKS;CHD4;RHEB;PSMB3;PSMC4;PSME3;TP53;EZH2","","R-HSA-8944104;R-HSA-8943817;R-HSA-8944457;R-HSA-8944397;R-HSA-8850945;R-HSA-8850992;R-HSA-8948800;R-HSA-8943780;R-HSA-8944454;R-HSA-5632939"
R-HSA-9637690,"Response of Mtb to phagocytosis",5,51,0.00335901995653033,0.25176186670696854,0.5139667094100329,7,30,0.002130984514845859,9606,Homo sapiens,"HGS;ATP6V1H;ENO1;RAB5A;KPNB1","","R-HSA-9635667;R-HSA-9636242;R-HSA-9636247;R-HSA-9636251;R-HSA-9636397;R-HSA-9636669;R-HSA-9636684"
R-HSA-110329,"Cleavage of the damaged pyrimidine ",5,51,0.00335901995653033,0.25176186670696854,0.5139667094100329,3,20,0.0014206563432305726,9606,Homo sapiens,"MBD4;H2AFX;HIST1H2BH;TERF1;HIST1H2BD","","R-HSA-110231;R-HSA-110232;R-HSA-9629497"
R-HSA-73928,"Depyrimidination",5,51,0.00335901995653033,0.25176186670696854,0.5139667094100329,6,41,0.0029123455036226737,9606,Homo sapiens,"MBD4;H2AFX;HIST1H2BH;TERF1;HIST1H2BD","","R-HSA-110231;R-HSA-110232;R-HSA-110171;R-HSA-9629497;R-HSA-110172;R-HSA-9629372"
R-HSA-5387390,"Hh mutants abrogate ligand secretion",6,64,0.004215240729763551,0.2532372802410061,0.5139667094100329,1,7,4.972297201307004E-4,9606,Homo sapiens,"RPN2;PSMD14;PSMB3;PSMC4;PSME3","","R-HSA-5387392"
R-HSA-2559582,"Senescence-Associated Secretory Phenotype (SASP)",8,91,0.00599354541263255,0.25968792976554667,0.5139667094100329,10,22,0.0015627219775536298,9606,Homo sapiens,"CDK4;UBE2S;H2AFX;STAT3;TMEM208;HIST1H2BH;ANAPC5;HIST1H2BD","","R-HSA-3788745;R-HSA-3790137;R-HSA-182594;R-HSA-3788748;R-HSA-3788705;R-HSA-3858387;R-HSA-3790130;R-HSA-3788725;R-HSA-3788724;R-HSA-3788708"
R-HSA-399721,"Glutamate binding, activation of AMPA receptors and synaptic plasticity",4,39,0.002568662319699664,0.2604213783441873,0.5139667094100329,2,9,6.392953544537576E-4,9606,Homo sapiens,"DLG1;AP2S1;AP2B1;AP2M1","","R-HSA-416320;R-HSA-416639"
R-HSA-8878159,"Transcriptional regulation by RUNX3",10,118,0.007771850095501548,0.26056491259371817,0.5139667094100329,6,47,0.0033385424065918456,9606,Homo sapiens,"RPN2;PSMD14;PSMB3;PSMC4;PSME3;SPP1;TCF3;TP53","","R-HSA-8952408;R-HSA-8952442;R-HSA-4411367;R-HSA-8952128;R-HSA-8951428;R-HSA-4411357"
R-HSA-9026519,"Activated NTRK2 signals through RAS",2,15,9.879470460383323E-4,0.261986626224865,0.5139667094100329,4,4,2.841312686461145E-4,9606,Homo sapiens,"SHC1","","R-HSA-9028328;R-HSA-9026891;R-HSA-9026890;R-HSA-9026493"
R-HSA-428540,"Activation of RAC1",2,15,9.879470460383323E-4,0.261986626224865,0.5139667094100329,4,4,2.841312686461145E-4,9606,Homo sapiens,"NCK1","","R-HSA-428535;R-HSA-428515;R-HSA-428531;R-HSA-428511"
R-HSA-190373,"FGFR1c ligand binding and activation",2,15,9.879470460383323E-4,0.261986626224865,0.5139667094100329,2,3,2.1309845148458588E-4,9606,Homo sapiens,"FGF9;FGFR1","","R-HSA-190256;R-HSA-190429"
R-HSA-381183,"ATF6 (ATF6-alpha) activates chaperone genes",2,15,9.879470460383323E-4,0.261986626224865,0.5139667094100329,1,5,3.5516408580764315E-4,9606,Homo sapiens,"CALR","","R-HSA-1791082"
R-HSA-1234158,"Regulation of gene expression by Hypoxia-inducible Factor",2,15,9.879470460383323E-4,0.261986626224865,0.5139667094100329,1,7,4.972297201307004E-4,9606,Homo sapiens,"CA9","","R-HSA-1235035"
R-HSA-429914,"Deadenylation-dependent mRNA decay",6,65,0.004281103866166107,0.26421886470219946,0.5139667094100329,8,10,7.103281716152863E-4,9606,Homo sapiens,"TTC37;CNOT7;CNOT2;PABPC1;LSM5;PAIP1","","R-HSA-429860;R-HSA-429845;R-HSA-430021;R-HSA-429955;R-HSA-8941312;R-HSA-430028;R-HSA-429978;R-HSA-429992"
R-HSA-6791312,"TP53 Regulates Transcription of Cell Cycle Genes",6,65,0.004281103866166107,0.26421886470219946,0.5139667094100329,27,42,0.0029833783207842022,9606,Homo sapiens,"CNOT7;PLK2;CARM1;CNOT2;TP53","","R-HSA-3215152;R-HSA-6801637;R-HSA-6798304;R-HSA-6803946;R-HSA-6801641;R-HSA-6802165;R-HSA-6803391;R-HSA-3215144;R-HSA-6803388;R-HSA-6798268;R-HSA-6802170;R-HSA-6798020;R-HSA-6791363;R-HSA-6801666;R-HSA-6798031;R-HSA-6803917;R-HSA-6801675;R-HSA-6803914;R-HSA-6798282;R-HSA-6803400;R-HSA-6803858;R-HSA-6803935;R-HSA-6803871;R-HSA-6798044;R-HSA-6798299;R-HSA-6791387;R-HSA-6803801"
R-HSA-76066,"RNA Polymerase III Transcription Initiation From Type 2 Promoter",3,27,0.0017783046828689982,0.266377978778751,0.5139667094100329,4,4,2.841312686461145E-4,9606,Homo sapiens,"GTF3C1;GTF3C2;POLR3D","","R-HSA-112150;R-HSA-83805;R-HSA-83788;R-HSA-83790"
R-HSA-9705462,"Inactivation of CSF3 (G-CSF) signaling",3,27,0.0017783046828689982,0.266377978778751,0.5139667094100329,6,9,6.392953544537576E-4,9606,Homo sapiens,"CUL5;STAT3;TCEB2","","R-HSA-9705461;R-HSA-9705729;R-HSA-9705458;R-HSA-9705465;R-HSA-9705466;R-HSA-9705738"
R-HSA-9013404,"RAC2 GTPase cycle",8,92,0.006059408549035105,0.2689216241191944,0.5139667094100329,4,10,7.103281716152863E-4,9606,Homo sapiens,"LMAN1;ANKLE2;MTX1;ABI2;RACGAP1;ERBIN;IQGAP1;ESYT1","","R-HSA-9714481;R-HSA-9714477;R-HSA-9014295;R-HSA-9014294"
R-HSA-9013694,"Signaling by NOTCH4",8,92,0.006059408549035105,0.2689216241191944,0.5139667094100329,3,20,0.0014206563432305726,9606,Homo sapiens,"NCSTN;RPN2;PSMD14;PSMB3;PSMC4;PSME3;ADAM10","","R-HSA-9604642;R-HSA-9604294;R-HSA-9604264"
R-HSA-390471,"Association of TriC/CCT with target proteins during biosynthesis",4,40,0.0026345254561022198,0.2748885094150002,0.5139667094100329,2,2,1.4206563432305724E-4,9606,Homo sapiens,"CCT6A;CCT2;STAT3;TP53","","R-HSA-390470;R-HSA-391266"
R-HSA-5696394,"DNA Damage Recognition in GG-NER",4,40,0.0026345254561022198,0.2748885094150002,0.5139667094100329,4,5,3.5516408580764315E-4,9606,Homo sapiens,"YY1;GPS1;COPS8;CUL4B","","R-HSA-6782943;R-HSA-5691006;R-HSA-5696655;R-HSA-5696664"
R-HSA-68616,"Assembly of the ORC complex at the origin of replication",4,40,0.0026345254561022198,0.2748885094150002,0.5139667094100329,5,11,7.813609887768149E-4,9606,Homo sapiens,"H2AFX;HIST1H2BH;HIST1H2BD;KPNB1","","R-HSA-9749197;R-HSA-9734670;R-HSA-9734687;R-HSA-9734713;R-HSA-9749098"
R-HSA-4608870,"Asymmetric localization of PCP proteins",6,66,0.0043469670025686625,0.275319456905635,0.5139667094100329,1,7,4.972297201307004E-4,9606,Homo sapiens,"RPN2;PSMD14;PSMB3;PSMC4;PSME3","","R-HSA-4608855"
R-HSA-5678895,"Defective CFTR causes cystic fibrosis",6,66,0.0043469670025686625,0.275319456905635,0.5139667094100329,1,8,5.68262537292229E-4,9606,Homo sapiens,"RPN2;PSMD14;PSMB3;PSMC4;PSME3","","R-HSA-8866858"
R-HSA-5607761,"Dectin-1 mediated noncanonical NF-kB signaling",6,66,0.0043469670025686625,0.275319456905635,0.5139667094100329,1,9,6.392953544537576E-4,9606,Homo sapiens,"RPN2;PSMD14;PSMB3;PSMC4;PSME3","","R-HSA-5607731"
R-HSA-9673766,"Signaling by cytosolic PDGFRA and PDGFRB fusion proteins",1,5,3.2931568201277747E-4,0.2820433859253644,0.5139667094100329,2,2,1.4206563432305724E-4,9606,Homo sapiens,"FIP1L1","","R-HSA-9673757;R-HSA-9673756"
R-HSA-8875513,"MET interacts with TNS proteins",1,5,3.2931568201277747E-4,0.2820433859253644,0.5139667094100329,2,2,1.4206563432305724E-4,9606,Homo sapiens,"MET","","R-HSA-8875523;R-HSA-8875531"
R-HSA-5368598,"Negative regulation of TCF-dependent signaling by DVL-interacting proteins",1,5,3.2931568201277747E-4,0.2820433859253644,0.5139667094100329,2,2,1.4206563432305724E-4,9606,Homo sapiens,"DVL3","","R-HSA-5368582;R-HSA-5368588"
R-HSA-8853336,"Signaling by plasma membrane FGFR1 fusions",1,5,3.2931568201277747E-4,0.2820433859253644,0.5139667094100329,2,2,1.4206563432305724E-4,9606,Homo sapiens,"FGFR1","","R-HSA-8853325;R-HSA-8853322"
R-HSA-8866906,"TFAP2 (AP-2) family regulates transcription of other transcription factors",1,5,3.2931568201277747E-4,0.2820433859253644,0.5139667094100329,2,2,1.4206563432305724E-4,9606,Homo sapiens,"TFAP2C","","R-HSA-8864718;R-HSA-8864729"
R-HSA-198745,"Signalling to STAT3",1,5,3.2931568201277747E-4,0.2820433859253644,0.5139667094100329,1,1,7.103281716152862E-5,9606,Homo sapiens,"STAT3","","R-HSA-198732"
R-HSA-8865999,"MET activates PTPN11",1,5,3.2931568201277747E-4,0.2820433859253644,0.5139667094100329,1,1,7.103281716152862E-5,9606,Homo sapiens,"MET","","R-HSA-8865994"
R-HSA-5579000,"Defective CYP1B1 causes Glaucoma",1,5,3.2931568201277747E-4,0.2820433859253644,0.5139667094100329,1,1,7.103281716152862E-5,9606,Homo sapiens,"CYP1B1","","R-HSA-5605147"
R-HSA-9636249,"Inhibition of nitric oxide production",1,5,3.2931568201277747E-4,0.2820433859253644,0.5139667094100329,3,5,3.5516408580764315E-4,9606,Homo sapiens,"KPNB1","","R-HSA-9636242;R-HSA-9636247;R-HSA-9636251"
