Pathway identifier,Pathway name,#Entities found,#Entities total,Entities ratio,Entities pValue,Entities FDR,#Reactions found,#Reactions total,Reactions ratio,Species identifier,Species name,Submitted entities found,Mapped entities,Found reaction identifiers
R-HSA-112313,"Neurotransmitter uptake and metabolism In glial cells",1,10,6.586313640255549E-4,0.48289390114365816,0.6665058674947857,1,3,2.1309845148458588E-4,9606,Homo sapiens,"GLUL","","R-HSA-70606"
R-HSA-163754,"Insulin effects increased synthesis of Xylulose-5-Phosphate",1,10,6.586313640255549E-4,0.48289390114365816,0.6665058674947857,1,3,2.1309845148458588E-4,9606,Homo sapiens,"TAL1","","R-HSA-163764"
R-HSA-3371599,"Defective HLCS causes multiple carboxylase deficiency",1,10,6.586313640255549E-4,0.48289390114365816,0.6665058674947857,1,4,2.841312686461145E-4,9606,Homo sapiens,"MCCC1","","R-HSA-9035987"
R-HSA-428890,"Role of ABL in ROBO-SLIT signaling",1,10,6.586313640255549E-4,0.48289390114365816,0.6665058674947857,1,4,2.841312686461145E-4,9606,Homo sapiens,"CLASP2","","R-HSA-428885"
R-HSA-389513,"CTLA4 inhibitory signaling",2,25,0.0016465784100638872,0.4906744454409757,0.6665058674947857,5,5,3.5516408580764315E-4,9606,Homo sapiens,"YES1;PPP2R5A","","R-HSA-388833;R-HSA-388829;R-HSA-389532;R-HSA-390329;R-HSA-388809"
R-HSA-2142700,"Synthesis of Lipoxins (LX)",2,25,0.0016465784100638872,0.4906744454409757,0.6665058674947857,4,8,5.68262537292229E-4,9606,Homo sapiens,"HPGD;ALOX5AP","","R-HSA-2161907;R-HSA-2161779;R-HSA-266051;R-HSA-2161917"
R-HSA-6807004,"Negative regulation of MET activity",2,25,0.0016465784100638872,0.4906744454409757,0.6665058674947857,3,12,8.523938059383435E-4,9606,Homo sapiens,"PTPN1;SH3GL3","","R-HSA-6807027;R-HSA-8875490;R-HSA-8875482"
R-HSA-1482922,"Acyl chain remodelling of PI",2,25,0.0016465784100638872,0.4906744454409757,0.6665058674947857,1,6,4.2619690296917176E-4,9606,Homo sapiens,"PLA2G5","","R-HSA-1602377"
R-HSA-1482788,"Acyl chain remodelling of PC",3,40,0.0026345254561022198,0.49106786267348046,0.6665058674947857,3,9,6.392953544537576E-4,9606,Homo sapiens,"LPCAT3;PLA2G5","","R-HSA-1482533;R-HSA-1482547;R-HSA-1602417"
R-HSA-975138,"TRAF6 mediated induction of NFkB and MAP kinases upon TLR7/8 or 9 activation",8,116,0.0076401238226964365,0.49725040832963696,0.6665058674947857,20,60,0.004261969029691718,9606,Homo sapiens,"MAPK10;RPS6KA5;RPS6KA2;PELI2;MAPKAPK2;S100A12;S100P;AGER;NFKB2","","R-HSA-168162;R-HSA-168166;R-HSA-199910;R-HSA-198756;R-HSA-450222;R-HSA-975142;R-HSA-168136;R-HSA-450348;R-HSA-975139;R-HSA-198669;R-HSA-199917;R-HSA-199895;R-HSA-450257;R-HSA-168053;R-HSA-198746;R-HSA-9630923;R-HSA-450333;R-HSA-199935;R-HSA-975122;R-HSA-9773803"
R-HSA-975155,"MyD88 dependent cascade initiated on endosome",8,117,0.007705986959098993,0.506810804338154,0.6665058674947857,20,75,0.005327461287114647,9606,Homo sapiens,"MAPK10;RPS6KA5;RPS6KA2;PELI2;MAPKAPK2;S100A12;S100P;AGER;NFKB2","","R-HSA-168162;R-HSA-168166;R-HSA-199910;R-HSA-198756;R-HSA-450222;R-HSA-975142;R-HSA-168136;R-HSA-450348;R-HSA-975139;R-HSA-198669;R-HSA-199917;R-HSA-199895;R-HSA-450257;R-HSA-168053;R-HSA-198746;R-HSA-9630923;R-HSA-450333;R-HSA-199935;R-HSA-975122;R-HSA-9773803"
R-HSA-6814122,"Cooperation of PDCL (PhLP1) and TRiC/CCT in G-protein beta folding",3,41,0.002700388592504775,0.5073645736345512,0.6665058674947857,10,11,7.813609887768149E-4,9606,Homo sapiens,"GNA11;GNG11;CCT6B","","R-HSA-6814119;R-HSA-8850534;R-HSA-6814418;R-HSA-8850529;R-HSA-8850560;R-HSA-8850527;R-HSA-6814124;R-HSA-8850539;R-HSA-6814121;R-HSA-6814120"
R-HSA-2682334,"EPH-Ephrin signaling",7,102,0.00671803991306066,0.5089034799353571,0.6665058674947857,25,56,0.003977837761045603,9606,Homo sapiens,"EPHA7;MYL6;YES1;LIMK2;CLTA;MYH11;KALRN","","R-HSA-3928627;R-HSA-3928628;R-HSA-3928617;R-HSA-3928616;R-HSA-3928623;R-HSA-3928608;R-HSA-3928612;R-HSA-3928602;R-HSA-3928607;R-HSA-4093336;R-HSA-3928604;R-HSA-3928597;R-HSA-3928660;R-HSA-3928651;R-HSA-4093327;R-HSA-3928584;R-HSA-3928648;R-HSA-3928591;R-HSA-3928654;R-HSA-3928578;R-HSA-3928642;R-HSA-3928577;R-HSA-3928583;R-HSA-3928646;R-HSA-3928645"
R-HSA-202040,"G-protein activation",2,26,0.0017124415464664427,0.5113262947152543,0.6665058674947857,6,6,4.2619690296917176E-4,9606,Homo sapiens,"GNA11;GNG11","","R-HSA-167408;R-HSA-167415;R-HSA-167429;R-HSA-167419;R-HSA-167433;R-HSA-112271"
R-HSA-5654704,"SHC-mediated cascade:FGFR3",2,26,0.0017124415464664427,0.5113262947152543,0.6665058674947857,4,4,2.841312686461145E-4,9606,Homo sapiens,"FGFR3","","R-HSA-5654646;R-HSA-5654647;R-HSA-5654625;R-HSA-5654634"
R-HSA-198753,"ERK/MAPK targets",2,26,0.0017124415464664427,0.5113262947152543,0.6665058674947857,3,7,4.972297201307004E-4,9606,Homo sapiens,"RPS6KA5;RPS6KA2","","R-HSA-198756;R-HSA-198746;R-HSA-198669"
R-HSA-111931,"PKA-mediated phosphorylation of CREB",2,26,0.0017124415464664427,0.5113262947152543,0.6665058674947857,3,7,4.972297201307004E-4,9606,Homo sapiens,"ADCY9;PRKAR2B","","R-HSA-111925;R-HSA-8951727;R-HSA-111930"
R-HSA-264642,"Acetylcholine Neurotransmitter Release Cycle",2,26,0.0017124415464664427,0.5113262947152543,0.6665058674947857,2,6,4.2619690296917176E-4,9606,Homo sapiens,"UNC13B;STXBP1","","R-HSA-372529;R-HSA-372505"
R-HSA-167044,"Signalling to RAS",2,26,0.0017124415464664427,0.5113262947152543,0.6665058674947857,3,10,7.103281716152863E-4,9606,Homo sapiens,"MAPKAPK2;RALGDS","","R-HSA-171026;R-HSA-170986;R-HSA-187688"
R-HSA-1482925,"Acyl chain remodelling of PG",2,26,0.0017124415464664427,0.5113262947152543,0.6665058674947857,1,10,7.103281716152863E-4,9606,Homo sapiens,"PLA2G5","","R-HSA-1602368"
R-HSA-9659379,"Sensory processing of sound",6,87,0.005730092867022327,0.5113649015076219,0.6665058674947857,3,13,9.234266230998721E-4,9606,Homo sapiens,"EPB41L1;CAPZA2;CACNA2D2;FAM65B;CACNA1D;SPTBN1","","R-HSA-9663363;R-HSA-9659380;R-HSA-9659515"
R-HSA-936837,"Ion transport by P-type ATPases",5,72,0.004742145820983995,0.5143571560744549,0.6665058674947857,4,17,0.0012075578917459867,9606,Homo sapiens,"PLN;FXYD3;FXYD1;FXYD6;ATP2C2","","R-HSA-427910;R-HSA-9684068;R-HSA-936883;R-HSA-936897"
R-HSA-9032500,"Activated NTRK2 signals through FYN",1,11,7.244945004281104E-4,0.5159087371685538,0.6665058674947857,7,7,4.972297201307004E-4,9606,Homo sapiens,"NTRK2","","R-HSA-9032601;R-HSA-9032761;R-HSA-9032798;R-HSA-9037040;R-HSA-9032532;R-HSA-9032582;R-HSA-9032502"
R-HSA-444257,"RSK activation",1,11,7.244945004281104E-4,0.5159087371685538,0.6665058674947857,4,4,2.841312686461145E-4,9606,Homo sapiens,"RPS6KA2","","R-HSA-9619843;R-HSA-9029434;R-HSA-442739;R-HSA-9620004"
R-HSA-164940,"Nef mediated downregulation of MHC class I complex cell surface expression",1,11,7.244945004281104E-4,0.5159087371685538,0.6665058674947857,4,4,2.841312686461145E-4,9606,Homo sapiens,"B2M","","R-HSA-182243;R-HSA-182279;R-HSA-182263;R-HSA-182286"
R-HSA-196025,"Formation of annular gap junctions",1,11,7.244945004281104E-4,0.5159087371685538,0.6665058674947857,2,2,1.4206563432305724E-4,9606,Homo sapiens,"CLTA","","R-HSA-196017;R-HSA-196026"
R-HSA-9028335,"Activated NTRK2 signals through PI3K",1,11,7.244945004281104E-4,0.5159087371685538,0.6665058674947857,2,2,1.4206563432305724E-4,9606,Homo sapiens,"NTRK2","","R-HSA-9028505;R-HSA-9028519"
R-HSA-9768778,"Regulation of NPAS4 mRNA translation",1,11,7.244945004281104E-4,0.5159087371685538,0.6665058674947857,2,2,1.4206563432305724E-4,9606,Homo sapiens,"AGO4","","R-HSA-9768788;R-HSA-9768782"
R-HSA-8875656,"MET receptor recycling",1,11,7.244945004281104E-4,0.5159087371685538,0.6665058674947857,2,2,1.4206563432305724E-4,9606,Homo sapiens,"CRKL","","R-HSA-8875661;R-HSA-8875659"
R-HSA-163680,"AMPK inhibits chREBP transcriptional activation activity",1,11,7.244945004281104E-4,0.5159087371685538,0.6665058674947857,2,4,2.841312686461145E-4,9606,Homo sapiens,"ADIPOR2","","R-HSA-8848663;R-HSA-163691"
R-HSA-9020933,"Interleukin-23 signaling",1,11,7.244945004281104E-4,0.5159087371685538,0.6665058674947857,5,12,8.523938059383435E-4,9606,Homo sapiens,"STAT4","","R-HSA-8950780;R-HSA-8950269;R-HSA-8952749;R-HSA-8950724;R-HSA-8952823"
R-HSA-419812,"Calcitonin-like ligand receptors",1,11,7.244945004281104E-4,0.5159087371685538,0.6665058674947857,3,8,5.68262537292229E-4,9606,Homo sapiens,"RAMP3","","R-HSA-420214;R-HSA-9733292;R-HSA-420265"
R-HSA-4755510,"SUMOylation of immune response proteins",1,11,7.244945004281104E-4,0.5159087371685538,0.6665058674947857,1,5,3.5516408580764315E-4,9606,Homo sapiens,"NFKB2","","R-HSA-4755479"
R-HSA-8963676,"Intestinal absorption",1,11,7.244945004281104E-4,0.5159087371685538,0.6665058674947857,1,6,4.2619690296917176E-4,9606,Homo sapiens,"SLC5A1","","R-HSA-8932955"
R-HSA-9010642,"ROBO receptors bind AKAP5",1,11,7.244945004281104E-4,0.5159087371685538,0.6665058674947857,1,7,4.972297201307004E-4,9606,Homo sapiens,"PPP3CC","","R-HSA-9010645"
R-HSA-351906,"Apoptotic cleavage of cell adhesion  proteins",1,11,7.244945004281104E-4,0.5159087371685538,0.6665058674947857,1,10,7.103281716152863E-4,9606,Homo sapiens,"PKP1","","R-HSA-201595"
R-HSA-168181,"Toll Like Receptor 7/8 (TLR7/8) Cascade",8,118,0.007771850095501548,0.516313249996215,0.6665058674947857,20,79,0.0056115925557607615,9606,Homo sapiens,"MAPK10;RPS6KA5;RPS6KA2;PELI2;MAPKAPK2;S100A12;S100P;AGER;NFKB2","","R-HSA-168162;R-HSA-168166;R-HSA-199910;R-HSA-198756;R-HSA-450222;R-HSA-975142;R-HSA-168136;R-HSA-450348;R-HSA-975139;R-HSA-198669;R-HSA-199917;R-HSA-199895;R-HSA-450257;R-HSA-168053;R-HSA-198746;R-HSA-9630923;R-HSA-450333;R-HSA-199935;R-HSA-975122;R-HSA-9773803"
R-HSA-2122947,"NOTCH1 Intracellular Domain Regulates Transcription",4,57,0.003754198774945663,0.5181693656576054,0.6665058674947857,12,18,0.0012785907089075152,9606,Homo sapiens,"TLE1;HEY1;MAMLD1","","R-HSA-4396371;R-HSA-1980078;R-HSA-1980047;R-HSA-1912393;R-HSA-1912394;R-HSA-4396347;R-HSA-4396379;R-HSA-1912391;R-HSA-1912359;R-HSA-1980067;R-HSA-4396382;R-HSA-1980065"
R-HSA-70268,"Pyruvate metabolism",4,57,0.003754198774945663,0.5181693656576054,0.6665058674947857,3,15,0.0010654922574229295,9606,Homo sapiens,"RXRA;MPC1;PDK4;MAL","","R-HSA-372342;R-HSA-203946;R-HSA-9012036"
R-HSA-2559585,"Oncogene Induced Senescence",3,42,0.0027662517289073307,0.5233846217333701,0.6665058674947857,9,19,0.001349623526069044,9606,Homo sapiens,"AGO4;ETS2","","R-HSA-8979082;R-HSA-3209111;R-HSA-3209177;R-HSA-3209098;R-HSA-3209114;R-HSA-3209179;R-HSA-3209165;R-HSA-3132737;R-HSA-3209151"
R-HSA-163560,"Triglyceride catabolism",3,42,0.0027662517289073307,0.5233846217333701,0.6665058674947857,6,17,0.0012075578917459867,9606,Homo sapiens,"FABP4;ABHD5","","R-HSA-163539;R-HSA-163402;R-HSA-163432;R-HSA-5334794;R-HSA-163551;R-HSA-163549"
R-HSA-187687,"Signalling to ERKs",3,42,0.0027662517289073307,0.5233846217333701,0.6665058674947857,6,32,0.002273050149168916,9606,Homo sapiens,"MAPKAPK2;RALGDS;CRKL","","R-HSA-170978;R-HSA-171026;R-HSA-170979;R-HSA-170986;R-HSA-187688;R-HSA-170975"
R-HSA-5213460,"RIPK1-mediated regulated necrosis",3,42,0.0027662517289073307,0.5233846217333701,0.6665058674947857,3,25,0.0017758204290382155,9606,Homo sapiens,"TNFSF10;CFLAR","","R-HSA-3465429;R-HSA-5675456;R-HSA-5213462"
R-HSA-6802952,"Signaling by BRAF and RAF1 fusions",5,73,0.004808008957386551,0.5264276355718028,0.6665058674947857,5,5,3.5516408580764315E-4,9606,Homo sapiens,"VWF;FGG;ARRB1;TRAK1;KDM7A","","R-HSA-6802935;R-HSA-6802934;R-HSA-6802933;R-HSA-6802932;R-HSA-6802927"
R-HSA-5362517,"Signaling by Retinoic Acid",5,73,0.004808008957386551,0.5264276355718028,0.6665058674947857,9,22,0.0015627219775536298,9606,Homo sapiens,"CPT1A;RXRA;ALDH1A1;PDK4;AKR1C3","","R-HSA-9009817;R-HSA-5634100;R-HSA-5615668;R-HSA-5634103;R-HSA-200406;R-HSA-5334854;R-HSA-203946;R-HSA-5362522;R-HSA-5422942"
R-HSA-5654706,"FRS-mediated FGFR3 signaling",2,27,0.0017783046828689982,0.5314192475428225,0.6665058674947857,9,9,6.392953544537576E-4,9606,Homo sapiens,"FGFR3","","R-HSA-5654631;R-HSA-5654628;R-HSA-8941628;R-HSA-5654416;R-HSA-5654623;R-HSA-5654413;R-HSA-5654408;R-HSA-5654633;R-HSA-5654409"
R-HSA-9617324,"Negative regulation of NMDA receptor-mediated neuronal transmission",2,27,0.0017783046828689982,0.5314192475428225,0.6665058674947857,3,4,2.841312686461145E-4,9606,Homo sapiens,"PPM1E;PPM1F","","R-HSA-9619430;R-HSA-9619467;R-HSA-9619449"
R-HSA-9694614,"Attachment and Entry",2,27,0.0017783046828689982,0.5314192475428225,0.6665058674947857,6,11,7.813609887768149E-4,9606,Homo sapiens,"GPC3;TMPRSS2","","R-HSA-9694579;R-HSA-9694661;R-HSA-9681514;R-HSA-9699007;R-HSA-9697423;R-HSA-9698988"
R-HSA-947581,"Molybdenum cofactor biosynthesis",2,27,0.0017783046828689982,0.5314192475428225,0.6665058674947857,2,6,4.2619690296917176E-4,9606,Homo sapiens,"MAL;GPHN","","R-HSA-947531;R-HSA-947499"
R-HSA-5627123,"RHO GTPases activate PAKs",2,27,0.0017783046828689982,0.5314192475428225,0.6665058674947857,3,15,0.0010654922574229295,9606,Homo sapiens,"MYL6;MYH11","","R-HSA-5668932;R-HSA-5668978;R-HSA-419232"
R-HSA-2162123,"Synthesis of Prostaglandins (PG) and Thromboxanes (TX)",4,58,0.0038200619113482183,0.5317097314801826,0.6665058674947857,8,33,0.002344082966330445,9606,Homo sapiens,"HPGDS;HPGD;AKR1C3;PTGS2","","R-HSA-2309779;R-HSA-2161701;R-HSA-2309787;R-HSA-2161549;R-HSA-2314686;R-HSA-2161614;R-HSA-2309773;R-HSA-2161662"
R-HSA-1912408,"Pre-NOTCH Transcription and Translation",6,89,0.005861819139827439,0.5332580288946213,0.6665058674947857,24,28,0.0019889188805228015,9606,Homo sapiens,"ELF3;AGO4;NOTCH4;MAMLD1","","R-HSA-1912413;R-HSA-1912412;R-HSA-1912415;R-HSA-9017835;R-HSA-1606682;R-HSA-9021357;R-HSA-1912409;R-HSA-1912410;R-HSA-1912406;R-HSA-1912401;R-HSA-1912368;R-HSA-9604831;R-HSA-9604703;R-HSA-9604829;R-HSA-9604834;R-HSA-1912364;R-HSA-1912367;R-HSA-1912366;R-HSA-1912363;R-HSA-1912362;R-HSA-1606561;R-HSA-1912416;R-HSA-9021364;R-HSA-9604719"
R-HSA-196849,"Metabolism of water-soluble vitamins and cofactors",17,258,0.016992689191859315,0.5340273522817668,0.6665058674947857,20,143,0.010157692854098593,9606,Homo sapiens,"AMN;ALDH1L1;GADD45B;MCCC1;SLC52A1;MTHFR;PTGS2;ACACB;GPHN;CYB5R3;VNN2;NAMPT;MAL;LDLR;SLC19A1;SLC19A2","","R-HSA-197250;R-HSA-3000137;R-HSA-947531;R-HSA-947499;R-HSA-200676;R-HSA-4167511;R-HSA-3065959;R-HSA-199626;R-HSA-3000103;R-HSA-2993799;R-HSA-198824;R-HSA-2309773;R-HSA-200652;R-HSA-4167501;R-HSA-8938300;R-HSA-3323111;R-HSA-9759202;R-HSA-6808496;R-HSA-9759209;R-HSA-3165230"
R-HSA-432720,"Lysosome Vesicle Biogenesis",3,43,0.002832114865309886,0.5391143506331144,0.6665058674947857,5,8,5.68262537292229E-4,9606,Homo sapiens,"CLTA;ARRB1","","R-HSA-432706;R-HSA-432707;R-HSA-432688;R-HSA-5333658;R-HSA-432712"
R-HSA-111933,"Calmodulin induced events",3,43,0.002832114865309886,0.5391143506331144,0.6665058674947857,5,23,0.0016337547947151583,9606,Homo sapiens,"ADCY9;PRKAR2B;PRKCD","","R-HSA-111970;R-HSA-111925;R-HSA-8951727;R-HSA-111930;R-HSA-111966"
R-HSA-111997,"CaM pathway",3,43,0.002832114865309886,0.5391143506331144,0.6665058674947857,5,24,0.001704787611876687,9606,Homo sapiens,"ADCY9;PRKAR2B;PRKCD","","R-HSA-111970;R-HSA-111925;R-HSA-8951727;R-HSA-111930;R-HSA-111966"
R-HSA-168138,"Toll Like Receptor 9 (TLR9) Cascade",8,121,0.007969439504709214,0.5444289749367365,0.6665058674947857,20,80,0.0056826253729222904,9606,Homo sapiens,"MAPK10;RPS6KA5;RPS6KA2;PELI2;MAPKAPK2;S100A12;S100P;AGER;NFKB2","","R-HSA-168162;R-HSA-168166;R-HSA-199910;R-HSA-198756;R-HSA-450222;R-HSA-975142;R-HSA-168136;R-HSA-450348;R-HSA-975139;R-HSA-198669;R-HSA-199917;R-HSA-199895;R-HSA-450257;R-HSA-168053;R-HSA-198746;R-HSA-9630923;R-HSA-450333;R-HSA-199935;R-HSA-975122;R-HSA-9773803"
R-HSA-9013700,"NOTCH4 Activation and Transmission of Signal to the Nucleus",1,12,7.903576368306659E-4,0.5468176991088124,0.6665058674947857,5,5,3.5516408580764315E-4,9606,Homo sapiens,"NOTCH4","","R-HSA-9604294;R-HSA-9604247;R-HSA-9604308;R-HSA-9604264;R-HSA-2168987"
R-HSA-190873,"Gap junction degradation",1,12,7.903576368306659E-4,0.5468176991088124,0.6665058674947857,4,4,2.841312686461145E-4,9606,Homo sapiens,"CLTA","","R-HSA-196017;R-HSA-190519;R-HSA-196026;R-HSA-190829"
R-HSA-9700645,"ALK mutants bind TKIs",1,12,7.903576368306659E-4,0.5468176991088124,0.6665058674947857,1,1,7.103281716152862E-5,9606,Homo sapiens,"PPM1B","","R-HSA-9700131"
R-HSA-430116,"GP1b-IX-V activation signalling",1,12,7.903576368306659E-4,0.5468176991088124,0.6665058674947857,5,7,4.972297201307004E-4,9606,Homo sapiens,"VWF","","R-HSA-430096;R-HSA-430076;R-HSA-443418;R-HSA-443402;R-HSA-430073"
R-HSA-201688,"WNT mediated activation of DVL",1,12,7.903576368306659E-4,0.5468176991088124,0.6665058674947857,2,4,2.841312686461145E-4,9606,Homo sapiens,"PIP5K1B","","R-HSA-3772434;R-HSA-3772436"
R-HSA-379398,"Enzymatic degradation of Dopamine by monoamine oxidase",1,12,7.903576368306659E-4,0.5468176991088124,0.6665058674947857,1,2,1.4206563432305724E-4,9606,Homo sapiens,"MAOB;MAOA","","R-HSA-379382"
R-HSA-450341,"Activation of the AP-1 family of transcription factors",1,12,7.903576368306659E-4,0.5468176991088124,0.6665058674947857,2,5,3.5516408580764315E-4,9606,Homo sapiens,"MAPK10","","R-HSA-168053;R-HSA-168136"
R-HSA-9020958,"Interleukin-21 signaling",1,12,7.903576368306659E-4,0.5468176991088124,0.6665058674947857,2,5,3.5516408580764315E-4,9606,Homo sapiens,"STAT4","","R-HSA-9006873;R-HSA-9006870"
R-HSA-112411,"MAPK1 (ERK2) activation",1,12,7.903576368306659E-4,0.5468176991088124,0.6665058674947857,1,3,2.1309845148458588E-4,9606,Homo sapiens,"IL6","","R-HSA-109858"
R-HSA-9768777,"Regulation of NPAS4 gene transcription",1,12,7.903576368306659E-4,0.5468176991088124,0.6665058674947857,2,9,6.392953544537576E-4,9606,Homo sapiens,"SRF","","R-HSA-9768832;R-HSA-9768829"
R-HSA-428542,"Regulation of commissural axon pathfinding by SLIT and ROBO",1,12,7.903576368306659E-4,0.5468176991088124,0.6665058674947857,1,5,3.5516408580764315E-4,9606,Homo sapiens,"SLIT3","","R-HSA-373715"
R-HSA-3323169,"Defects in biotin (Btn) metabolism",1,12,7.903576368306659E-4,0.5468176991088124,0.6665058674947857,1,6,4.2619690296917176E-4,9606,Homo sapiens,"MCCC1","","R-HSA-9035987"
R-HSA-450520,"HuR (ELAVL1) binds and stabilizes mRNA",1,12,7.903576368306659E-4,0.5468176991088124,0.6665058674947857,1,7,4.972297201307004E-4,9606,Homo sapiens,"PRKCD","","R-HSA-450533"
R-HSA-8939236,"RUNX1 regulates transcription of genes involved in differentiation of HSCs",7,106,0.006981492458670882,0.549087118335811,0.6665058674947857,7,15,0.0010654922574229295,9606,Homo sapiens,"TAL1;LMO3;MYB;LMO2;GATA2;TP73","","R-HSA-8956568;R-HSA-8957241;R-HSA-8956586;R-HSA-8956684;R-HSA-8956608;R-HSA-8957265;R-HSA-8956676"
R-HSA-373076,"Class A/1 (Rhodopsin-like receptors)",27,414,0.027267338470657973,0.5493688780574331,0.6665058674947857,29,185,0.013141071174882796,9606,Homo sapiens,"PTGER4;CCL23;CXCL8;P2RY14;FPR1;ADRB1;ADRB2;FPR2;CXCL3;CXCL2;CXCL5;CX3CL1;HCAR3;C5;EDNRA;EDNRB;CXCR1;CNR1;CXCR2;AGTR2;PCDH1;S1PR4;PF4","","R-HSA-9731924;R-HSA-391940;R-HSA-417858;R-HSA-964811;R-HSA-3296309;R-HSA-9609310;R-HSA-9731931;R-HSA-9696323;R-HSA-9667456;R-HSA-443986;R-HSA-388560;R-HSA-9731393;R-HSA-390674;R-HSA-9611851;R-HSA-373791;R-HSA-373342;R-HSA-9611721;R-HSA-9611852;R-HSA-419428;R-HSA-419426;R-HSA-375395;R-HSA-9615348;R-HSA-444527;R-HSA-391913;R-HSA-374251;R-HSA-373813;R-HSA-9667619;R-HSA-388468;R-HSA-9611751"
R-HSA-429947,"Deadenylation of mRNA",2,28,0.0018441678192715537,0.5509404948747348,0.6665058674947857,4,4,2.841312686461145E-4,9606,Homo sapiens,"CNOT8;EIF4E","","R-HSA-430021;R-HSA-429955;R-HSA-8941312;R-HSA-429992"
R-HSA-5654689,"PI-3K cascade:FGFR1",2,28,0.0018441678192715537,0.5509404948747348,0.6665058674947857,6,7,4.972297201307004E-4,9606,Homo sapiens,"KL","","R-HSA-5654692;R-HSA-5654596;R-HSA-5654594;R-HSA-5654690;R-HSA-5654592;R-HSA-5654591"
R-HSA-400451,"Free fatty acids regulate insulin secretion",2,28,0.0018441678192715537,0.5509404948747348,0.6665058674947857,5,8,5.68262537292229E-4,9606,Homo sapiens,"GNA11;CD36","","R-HSA-400023;R-HSA-416530;R-HSA-399998;R-HSA-434381;R-HSA-400027"
R-HSA-350054,"Notch-HLH transcription pathway",2,28,0.0018441678192715537,0.5509404948747348,0.6665058674947857,1,2,1.4206563432305724E-4,9606,Homo sapiens,"NOTCH4;MAMLD1","","R-HSA-212356"
R-HSA-912694,"Regulation of IFNA/IFNB signaling",2,28,0.0018441678192715537,0.5509404948747348,0.6665058674947857,2,5,3.5516408580764315E-4,9606,Homo sapiens,"PTPN1;SOCS3","","R-HSA-997311;R-HSA-912680"
R-HSA-71384,"Ethanol oxidation",2,28,0.0018441678192715537,0.5509404948747348,0.6665058674947857,2,8,5.68262537292229E-4,9606,Homo sapiens,"ADH1B;ALDH1A1","","R-HSA-71691;R-HSA-71707"
R-HSA-189200,"Cellular hexose transport",2,28,0.0018441678192715537,0.5509404948747348,0.6665058674947857,2,18,0.0012785907089075152,9606,Homo sapiens,"SLC5A1;SLC2A8","","R-HSA-429094;R-HSA-429613"
R-HSA-1296072,"Voltage gated Potassium channels",3,44,0.0028979780017124417,0.5545418557321947,0.6665058674947857,1,1,7.103281716152862E-5,9606,Homo sapiens,"KCNQ1;KCNS3;ERG","","R-HSA-1296127"
R-HSA-6802948,"Signaling by high-kinase activity BRAF mutants",3,44,0.0028979780017124417,0.5545418557321947,0.6665058674947857,4,6,4.2619690296917176E-4,9606,Homo sapiens,"VWF;FGG;ARRB1","","R-HSA-6802912;R-HSA-6802911;R-HSA-6802910;R-HSA-6803227"
R-HSA-3769402,"Deactivation of the beta-catenin transactivating complex",3,44,0.0028979780017124417,0.5545418557321947,0.6665058674947857,6,14,9.944594402614007E-4,9606,Homo sapiens,"SOX2;TLE1;SOX13","","R-HSA-3322434;R-HSA-3361751;R-HSA-3322431;R-HSA-5665608;R-HSA-5626938;R-HSA-3322429"
R-HSA-3899300,"SUMOylation of transcription cofactors",3,44,0.0028979780017124417,0.5545418557321947,0.6665058674947857,3,27,0.001917886063361273,9606,Homo sapiens,"DDX17;MAL;PPARGC1A","","R-HSA-3903017;R-HSA-3900047;R-HSA-3900070"
R-HSA-2559582,"Senescence-Associated Secretory Phenotype (SASP)",6,91,0.00599354541263255,0.5547290771699324,0.6665058674947857,12,22,0.0015627219775536298,9606,Homo sapiens,"IL6;ANAPC15;CXCL8;RPS6KA2","","R-HSA-3790137;R-HSA-3788745;R-HSA-3857305;R-HSA-3788748;R-HSA-3857308;R-HSA-3788705;R-HSA-198746;R-HSA-3857328;R-HSA-3790130;R-HSA-3788725;R-HSA-3788724;R-HSA-3788708"
R-HSA-9634815,"Transcriptional Regulation by NPAS4",4,60,0.003951788184153329,0.5582092322645176,0.6665058674947857,6,47,0.0033385424065918456,9606,Homo sapiens,"AGO4;SRF;NAMPT","","R-HSA-9768788;R-HSA-9769316;R-HSA-9768832;R-HSA-9768829;R-HSA-9768782;R-HSA-9769323"
R-HSA-8875878,"MET promotes cell motility",3,45,0.002963841138114997,0.569656887624233,0.6665058674947857,6,12,8.523938059383435E-4,9606,Homo sapiens,"LAMA2;LAMC3;CRKL","","R-HSA-8875591;R-HSA-8875558;R-HSA-8875540;R-HSA-8875568;R-HSA-8874079;R-HSA-8875576"
R-HSA-193775,"Synthesis of bile acids and bile salts via 24-hydroxycholesterol",3,45,0.002963841138114997,0.569656887624233,0.6665058674947857,2,28,0.0019889188805228015,9606,Homo sapiens,"AKR1C1;AKR1C3","","R-HSA-193781;R-HSA-193758"
